Competitor,Facilitator,tip,value,cor
0.76767677,0.84848485,1,0,0
0.76767677,0.85858586,1,2.0079681622292566e-10,0
0.76767677,0.86868687,1,0,0
0.76767677,0.87878788,1,2.1406665362266875e-10,0
0.76767677,0.88888889,1,0,0
0.76767677,0.8989899,1,2.30153620532636e-10,0
0.76767677,0.90909091,1,0,0
0.76767677,0.91919192,1,2.4954920658376566e-10,0
0.76767677,0.92929293,1,0,0
0.76767677,0.93939394,1,2.728258682443974e-10,0
0.76767677,0.94949495,1,0,0
0.76767677,0.95959596,1,3.0059015510425227e-10,0
0.76767677,0.96969697,1,0,0
0.76767677,0.97979798,1,3.3349946173960587e-10,0
0.76767677,0.98989899,1,0,0
0.76767677,1,1,3.7317689320359725e-10,0
0.77777778,0,-1,3.7747199651549935e-10,0
0.77777778,0.01010101,-1,0,0
0.77777778,0.02020202,-1,4.816015367614667e-10,0
0.77777778,0.03030303,-1,3.733122002902434e-9,0
0.77777778,0.04040404,-1,4.4224539798110034e-8,0
0.77777778,0.05050505,-1,1.6847246888573865e-7,0
0.77777778,0.06060606,-1,0,0
0.77777778,0.07070707,-1,0,0
0.77777778,0.08080808,-1,1.770603330805898e-6,0
0.77777778,0.09090909,1,1.2977607955690474e-6,0
0.77777778,0.1010101,1,0,0
0.77777778,0.11111111,1,0,0
0.77777778,0.12121212,1,0,0
0.77777778,0.13131313,1,0,0
0.77777778,0.14141414,1,6.852320511825383e-8,0
0.77777778,0.15151515,1,1.8648325069807472e-5,0
0.77777778,0.16161616,1,7.723074581008404e-6,0
0.77777778,0.17171717,1,5.067541025346145e-6,0
0.77777778,0.18181818,1,0,0
0.77777778,0.19191919,1,9.419302950846032e-7,0
0.77777778,0.2020202,1,0,0
0.77777778,0.21212121,1,1.1087267819675618e-6,0
0.77777778,0.22222222,1,0,0
0.77777778,0.23232323,1,6.191206874063937e-7,0
0.77777778,0.24242424,1,0,0
0.77777778,0.25252525,1,0,0
0.77777778,0.26262626,1,3.518813464324922e-7,0
0.77777778,0.27272727,1,2.8546523026307114e-8,0
0.77777778,0.28282828,1,0,0
0.77777778,0.29292929,1,0,0
0.77777778,0.3030303,1,0,0
0.77777778,0.31313131,1,0,0
0.77777778,0.32323232,1,4.057620828234576e-7,0
0.77777778,0.33333333,1,0,0
0.77777778,0.34343434,1,0,0
0.77777778,0.35353535,1,0,0
0.77777778,0.36363636,1,6.573665243365667e-8,0
0.77777778,0.37373737,1,2.5957281064847852e-8,0
0.77777778,0.38383838,1,3.040962866407426e-8,0
0.77777778,0.39393939,1,0,0
0.77777778,0.4040404,1,4.435537871927409e-8,0
0.77777778,0.41414141,1,0,0
0.77777778,0.42424242,1,0,0
0.77777778,0.43434343,1,0,0
0.77777778,0.44444444,1,0,0
0.77777778,0.45454545,1,3.925996171660895e-9,0
0.77777778,0.46464646,1,1.2036661033655584e-8,0
0.77777778,0.47474747,1,2.2476582647171228e-8,0
0.77777778,0.48484848,1,0,0
0.77777778,0.49494949,1,0,0
0.77777778,0.50505051,1,0,0
0.77777778,0.51515152,1,4.2142610783280076e-10,0
0.77777778,0.52525253,1,4.5038176540376794e-9,0
0.77777778,0.53535354,1,8.125306917663999e-9,0
0.77777778,0.54545455,1,0,0
0.77777778,0.55555556,1,7.393725133049423e-9,0
0.77777778,0.56565657,1,0,0
0.77777778,0.57575758,1,9.195631822427054e-9,0
0.77777778,0.58585859,1,6.749407211140145e-10,0
0.77777778,0.5959596,1,0,0
0.77777778,0.60606061,1,1.908100745379171e-10,0
0.77777778,0.61616162,1,0,0
0.77777778,0.62626263,1,1.7323395441470878e-10,0
0.77777778,0.63636364,1,0,0
0.77777778,0.64646465,1,1.6505338966826823e-10,0
0.77777778,0.65656566,1,0,0
0.77777778,0.66666667,1,1.6045542216847062e-10,0
0.77777778,0.67676768,1,0,0
0.77777778,0.68686869,1,1.5797479111234747e-10,0
0.77777778,0.6969697,1,0,0
0.77777778,0.70707071,1,1.5708088339505543e-10,0
0.77777778,0.71717172,1,0,0
0.77777778,0.72727273,1,1.5756132874245042e-10,0
0.77777778,0.73737374,1,0,0
0.77777778,0.74747475,1,1.5933715147159467e-10,0
0.77777778,0.75757576,1,0,0
0.77777778,0.76767677,1,1.6240762649999408e-10,0
0.77777778,0.77777778,1,0,0
0.77777778,0.78787879,1,1.6683313695392555e-10,0
0.77777778,0.7979798,1,0,0
0.77777778,0.80808081,1,1.7271647223676688e-10,0
0.77777778,0.81818182,1,0,0
0.77777778,0.82828283,1,1.8022044161736252e-10,0
0.77777778,0.83838384,1,0,0
0.77777778,0.84848485,1,1.8955239488027688e-10,0
0.77777778,0.85858586,1,0,0
0.77777778,0.86868687,1,2.009841520766997e-10,0
0.77777778,0.87878788,1,0,0
0.77777778,0.88888889,1,2.1485340475912995e-10,0
0.77777778,0.8989899,1,0,0
0.77777778,0.90909091,1,2.3155985739986564e-10,0
0.77777778,0.91919192,1,0,0
0.77777778,0.92929293,1,2.5155692633949126e-10,0
0.77777778,0.93939394,1,0,0
0.77777778,0.94949495,1,2.753204376038099e-10,0
0.77777778,0.95959596,1,0,0
0.77777778,0.96969697,1,3.032704485150806e-10,0
0.77777778,0.97979798,1,0,0
0.77777778,0.98989899,1,3.360048271616734e-10,0
0.77777778,1,1,0,0
0.78787879,0,-1,0,0
0.78787879,0.01010101,-1,3.8806486666320695e-10,0
0.78787879,0.02020202,-1,0,0
0.78787879,0.03030303,-1,0,0
0.78787879,0.04040404,-1,0,0
0.78787879,0.05050505,-1,0,0
0.78787879,0.06060606,-1,1.3603469154077176e-6,0
0.78787879,0.07070707,-1,2.6522096064582005e-6,0
0.78787879,0.08080808,-1,0,0
0.78787879,0.09090909,1,0,0
0.78787879,0.1010101,1,2.041096462635323e-5,0
0.78787879,0.11111111,1,3.965351844090037e-5,0
0.78787879,0.12121212,1,1.2758256390225142e-5,0
0.78787879,0.13131313,1,1.719214371405542e-6,0
0.78787879,0.14141414,1,0,0
0.78787879,0.15151515,1,0,0
0.78787879,0.16161616,1,0,0
0.78787879,0.17171717,1,0,0
0.78787879,0.18181818,1,3.147653478663415e-6,0
0.78787879,0.19191919,1,0,0
0.78787879,0.2020202,1,6.5270281505945606e-6,0
0.78787879,0.21212121,1,0,0
0.78787879,0.22222222,1,3.1598927380400714e-7,0
0.78787879,0.23232323,1,0,0
0.78787879,0.24242424,1,6.008176384057152e-7,0
0.78787879,0.25252525,1,1.0645922302501277e-7,0
0.78787879,0.26262626,1,0,0
0.78787879,0.27272727,1,0,0
0.78787879,0.28282828,1,2.783085491046222e-7,0
0.78787879,0.29292929,1,1.058410844507307e-7,0
0.78787879,0.3030303,1,2.6328267904318637e-8,0
0.78787879,0.31313131,1,3.486253775690785e-7,0
0.78787879,0.32323232,1,0,0
0.78787879,0.33333333,1,6.998736723744514e-8,0
0.78787879,0.34343434,1,2.562563629453507e-8,0
0.78787879,0.35353535,1,1.5229009921995385e-7,0
0.78787879,0.36363636,1,0,0
0.78787879,0.37373737,1,0,0
0.78787879,0.38383838,1,0,0
0.78787879,0.39393939,1,2.4790348849279554e-8,0
0.78787879,0.4040404,1,0,0
0.78787879,0.41414141,1,6.367760131347213e-8,0
0.78787879,0.42424242,1,4.770639660067744e-9,0
0.78787879,0.43434343,1,1.5450121385945925e-8,0
0.78787879,0.44444444,1,1.4631118063643254e-9,0
0.78787879,0.45454545,1,0,0
0.78787879,0.46464646,1,0,0
0.78787879,0.47474747,1,0,0
0.78787879,0.48484848,1,5.962340705156777e-10,0
0.78787879,0.49494949,1,2.461893458782782e-9,0
0.78787879,0.50505051,1,2.2033444351099443e-08,0
0.78787879,0.51515152,1,0,0
0.78787879,0.52525253,1,0,0
0.78787879,0.53535354,1,0,0
0.78787879,0.54545455,1,2.362646428999832e-8,0
0.78787879,0.55555556,1,0,0
0.78787879,0.56565657,1,9.553010765263326e-9,0
0.78787879,0.57575758,1,0,0
0.78787879,0.58585859,1,0,0
0.78787879,0.5959596,1,2.0885988917251906e-10,0
0.78787879,0.60606061,1,0,0
0.78787879,0.61616162,1,1.769710570628802e-10,0
0.78787879,0.62626263,1,0,0
0.78787879,0.63636364,1,1.6540322299446463e-10,0
0.78787879,0.64646465,1,0,0
0.78787879,0.65656566,1,1.5926676340816127e-10,0
0.78787879,0.66666667,1,0,0
0.78787879,0.67676768,1,1.5577645983283484e-10,0
0.78787879,0.68686869,1,0,0
0.78787879,0.6969697,1,1.5405770321663683e-10,0
0.78787879,0.70707071,1,0,0
0.78787879,0.71717172,1,1.5376940757372283e-10,0
0.78787879,0.72727273,1,0,0
0.78787879,0.73737374,1,1.547755837383313e-10,0
0.78787879,0.74747475,1,0,0
0.78787879,0.75757576,1,1.5702980627058107e-10,0
0.78787879,0.76767677,1,0,0
0.78787879,0.77777778,1,1.6056001924530383e-10,0
0.78787879,0.78787879,1,0,0
0.78787879,0.7979798,1,1.6543983248074047e-10,0
0.78787879,0.80808081,1,0,0
0.78787879,0.81818182,1,1.7178848296384163e-10,0
0.78787879,0.82828283,1,0,0
0.78787879,0.83838384,1,1.7977579024608394e-10,0
0.78787879,0.84848485,1,0,0
0.78787879,0.85858586,1,1.8961912602866172e-10,0
0.78787879,0.86868687,1,0,0
0.78787879,0.87878788,1,2.0158749479692872e-10,0
0.78787879,0.88888889,1,0,0
0.78787879,0.8989899,1,2.1600905162899588e-10,0
0.78787879,0.90909091,1,0,0
0.78787879,0.91919192,1,2.3324660396173424e-10,0
0.78787879,0.92929293,1,0,0
0.78787879,0.93939394,1,2.5367387939123625e-10,0
0.78787879,0.94949495,1,0,0
0.78787879,0.95959596,1,2.7759654853687367e-10,0
0.78787879,0.96969697,1,0,0
0.78787879,0.97979798,1,3.052246375034873e-10,0
0.78787879,0.98989899,1,0,0
0.78787879,1,1,3.3761261324372066e-10,0
0.7979798,0,-1,3.3942101801409667e-10,0
0.7979798,0.01010101,-1,0,0
0.7979798,0.02020202,-1,4.363463875223239e-10,0
0.7979798,0.03030303,-1,3.865511041645231e-9,0
0.7979798,0.04040404,-1,4.927020919974212e-8,0
0.7979798,0.05050505,-1,1.9001011367976165e-7,0
0.7979798,0.06060606,-1,0,0
0.7979798,0.07070707,-1,0,0
0.7979798,0.08080808,-1,1.6926940355915576e-6,0
0.7979798,0.09090909,-1,1.2761770747601987e-6,0
0.7979798,0.1010101,1,0,0
0.7979798,0.11111111,1,0,0
0.7979798,0.12121212,1,0,0
0.7979798,0.13131313,1,0,0
0.7979798,0.14141414,1,2.4870438501238825e-7,0
0.7979798,0.15151515,1,1.8791000201599673e-5,0
0.7979798,0.16161616,1,7.51179960789159e-6,0
0.7979798,0.17171717,1,4.91542955278419e-6,0
0.7979798,0.18181818,1,0,0
0.7979798,0.19191919,1,8.377155594644137e-7,0
0.7979798,0.2020202,1,0,0
0.7979798,0.21212121,1,1.0603649585391396e-6,0
0.7979798,0.22222222,1,0,0
0.7979798,0.23232323,1,6.218764123332221e-7,0
0.7979798,0.24242424,1,0,0
0.7979798,0.25252525,1,0,0
0.7979798,0.26262626,1,3.581122375180712e-7,0
0.7979798,0.27272727,1,2.8352041590551385e-8,0
0.7979798,0.28282828,1,0,0
0.7979798,0.29292929,1,0,0
0.7979798,0.3030303,1,0,0
0.7979798,0.31313131,1,0,0
0.7979798,0.32323232,1,4.2265628278528315e-7,0
0.7979798,0.33333333,1,0,0
0.7979798,0.34343434,1,0,0
0.7979798,0.35353535,1,0,0
0.7979798,0.36363636,1,6.871354393638285e-8,0
0.7979798,0.37373737,1,2.742018525765389e-8,0
0.7979798,0.38383838,1,3.1465830621613125e-8,0
0.7979798,0.39393939,1,0,0
0.7979798,0.4040404,1,4.687214767500336e-8,0
0.7979798,0.41414141,1,0,0
0.7979798,0.42424242,1,0,0
0.7979798,0.43434343,1,0,0
0.7979798,0.44444444,1,0,0
0.7979798,0.45454545,1,4.180876951818263e-9,0
0.7979798,0.46464646,1,1.3275995644468008e-8,0
0.7979798,0.47474747,1,2.3708491452412163e-8,0
0.7979798,0.48484848,1,0,0
0.7979798,0.49494949,1,0,0
0.7979798,0.50505051,1,0,0
0.7979798,0.51515152,1,0,0
0.7979798,0.52525253,1,5.201281729623475e-9,0
0.7979798,0.53535354,1,8.423861889286789e-9,0
0.7979798,0.54545455,1,0,0
0.7979798,0.55555556,1,7.539846160942165e-9,0
0.7979798,0.56565657,1,0,0
0.7979798,0.57575758,1,9.641547084003612e-9,0
0.7979798,0.58585859,1,6.891648612672441e-10,0
0.7979798,0.5959596,1,0,0
0.7979798,0.60606061,1,1.8537947404986824e-10,0
0.7979798,0.61616162,1,0,0
0.7979798,0.62626263,1,1.6742308488679192e-10,0
0.7979798,0.63636364,1,0,0
0.7979798,0.64646465,1,1.591078217497155e-10,0
0.7979798,0.65656566,1,0,0
0.7979798,0.66666667,1,1.5440397819754814e-10,0
0.7979798,0.67676768,1,0,0
0.7979798,0.68686869,1,1.5179638832851782e-10,0
0.7979798,0.6969697,1,0,0
0.7979798,0.70707071,1,1.5073407828927744e-10,0
0.7979798,0.71717172,1,0,0
0.7979798,0.72727273,1,1.5099205882690426e-10,0
0.7979798,0.73737374,1,0,0
0.7979798,0.74747475,1,1.5248186506500172e-10,0
0.7979798,0.75757576,1,0,0
0.7979798,0.76767677,1,1.5519175972783518e-10,0
0.7979798,0.77777778,1,0,0
0.7979798,0.78787879,1,1.5916521807005092e-10,0
0.7979798,0.7979798,1,0,0
0.7979798,0.80808081,1,1.644844170319015e-10,0
0.7979798,0.81818182,1,0,0
0.7979798,0.82828283,1,1.7128523418230568e-10,0
0.7979798,0.83838384,1,0,0
0.7979798,0.84848485,1,1.7973946347671354e-10,0
0.7979798,0.85858586,1,0,0
0.7979798,0.86868687,1,1.9006634381368848e-10,0
0.7979798,0.87878788,1,0,0
0.7979798,0.88888889,1,2.025289422113996e-10,0
0.7979798,0.8989899,1,0,0
0.7979798,0.90909091,1,2.1742184515560757e-10,0
0.7979798,0.91919192,1,0,0
0.7979798,0.92929293,1,2.3504071604146803e-10,0
0.7979798,0.93939394,1,0,0
0.7979798,0.94949495,1,2.5562297254200227e-10,0
0.7979798,0.95959596,1,0,0
0.7979798,0.96969697,1,2.7923166311394357e-10,0
0.7979798,0.97979798,1,0,0
0.7979798,0.98989899,1,3.0596675010263753e-10,0
0.7979798,1,1,0,0
0.80808081,0,-1,0,0
0.80808081,0.01010101,-1,3.47754517401877e-10,0
0.80808081,0.02020202,-1,0,0
0.80808081,0.03030303,-1,0,0
0.80808081,0.04040404,-1,0,0
0.80808081,0.05050505,-1,0,0
0.80808081,0.06060606,-1,1.4894602657477665e-6,0
0.80808081,0.07070707,-1,2.928189168596873e-6,0
0.80808081,0.08080808,-1,0,0
0.80808081,0.09090909,-1,0,0
0.80808081,0.1010101,1,2.1134009514935316e-5,0
0.80808081,0.11111111,1,4.107709007221274e-5,0
0.80808081,0.12121212,1,1.3065454788738862e-5,0
0.80808081,0.13131313,1,1.976918330183253e-6,0
0.80808081,0.14141414,1,0,0
0.80808081,0.15151515,1,0,0
0.80808081,0.16161616,1,0,0
0.80808081,0.17171717,1,0,0
0.80808081,0.18181818,1,3.3376008563209325e-6,0
0.80808081,0.19191919,1,0,0
0.80808081,0.2020202,1,6.481620141130407e-6,0
0.80808081,0.21212121,1,0,0
0.80808081,0.22222222,1,3.386722462892067e-7,0
0.80808081,0.23232323,1,0,0
0.80808081,0.24242424,1,6.081185261791689e-7,0
0.80808081,0.25252525,1,1.1828722872451181e-7,0
0.80808081,0.26262626,1,0,0
0.80808081,0.27272727,1,0,0
0.80808081,0.28282828,1,2.869265613753669e-7,0
0.80808081,0.29292929,1,9.369869931106225e-8,0
0.80808081,0.3030303,1,3.3910493721123206e-8,0
0.80808081,0.31313131,1,3.611337333040865e-7,0
0.80808081,0.32323232,1,0,0
0.80808081,0.33333333,1,6.953891925149947e-8,0
0.80808081,0.34343434,1,3.0697271887447646e-8,0
0.80808081,0.35353535,1,1.5577828633581702e-7,0
0.80808081,0.36363636,1,0,0
0.80808081,0.37373737,1,0,0
0.80808081,0.38383838,1,0,0
0.80808081,0.39393939,1,2.5429149074795987e-8,0
0.80808081,0.4040404,1,0,0
0.80808081,0.41414141,1,6.621816439569274e-8,0
0.80808081,0.42424242,1,6.168042929434806e-9,0
0.80808081,0.43434343,1,1.6502923040231932e-8,0
0.80808081,0.44444444,1,1.821364325062594e-9,0
0.80808081,0.45454545,1,0,0
0.80808081,0.46464646,1,0,0
0.80808081,0.47474747,1,0,0
0.80808081,0.48484848,1,2.8715707625082134e-10,0
0.80808081,0.49494949,1,2.8488627874440064e-9,0
0.80808081,0.50505051,1,2.3312109621643173e-8,0
0.80808081,0.51515152,1,3.7625235658703815e-10,0
0.80808081,0.52525253,1,0,0
0.80808081,0.53535354,1,0,0
0.80808081,0.54545455,1,2.4912879369842772e-8,0
0.80808081,0.55555556,1,0,0
0.80808081,0.56565657,1,9.8589780735606e-9,0
0.80808081,0.57575758,1,0,0
0.80808081,0.58585859,1,0,0
0.80808081,0.5959596,1,2.049474501291185e-10,0
0.80808081,0.60606061,1,0,0
0.80808081,0.61616162,1,1.7202264514654118e-10,0
0.80808081,0.62626263,1,0,0
0.80808081,0.63636364,1,1.6019313884771403e-10,0
0.80808081,0.64646465,1,0,0
0.80808081,0.65656566,1,1.5391828881005515e-10,0
0.80808081,0.66666667,1,0,0
0.80808081,0.67676768,1,1.502985143493271e-10,0
0.80808081,0.68686869,1,0,0
0.80808081,0.6969697,1,1.4842634315937603e-10,0
0.80808081,0.70707071,1,0,0
0.80808081,0.71717172,1,1.4794142692790142e-10,0
0.80808081,0.72727273,1,0,0
0.80808081,0.73737374,1,1.486973653246765e-10,0
0.80808081,0.74747475,1,0,0
0.80808081,0.75757576,1,1.5063792595821496e-10,0
0.80808081,0.76767677,1,0,0
0.80808081,0.77777778,1,1.5377692181486186e-10,0
0.80808081,0.78787879,1,0,0
0.80808081,0.7979798,1,1.5817000032728596e-10,0
0.80808081,0.80808081,1,0,0
0.80808081,0.81818182,1,1.6391350789804468e-10,0
0.80808081,0.82828283,1,0,0
0.80808081,0.83838384,1,1.7114656793749958e-10,0
0.80808081,0.84848485,1,0,0
0.80808081,0.85858586,1,1.8004398681832623e-10,0
0.80808081,0.86868687,1,0,0
0.80808081,0.87878788,1,1.9081599255260652e-10,0
0.80808081,0.88888889,1,0,0
0.80808081,0.8989899,1,2.0370122435602046e-10,0
0.80808081,0.90909091,1,0,0
0.80808081,0.91919192,1,2.18935799369685e-10,0
0.80808081,0.92929293,1,0,0
0.80808081,0.93939394,1,2.3670391676791636e-10,0
0.80808081,0.94949495,1,0,0
0.80808081,0.95959596,1,2.5702531579949173e-10,0
0.80808081,0.96969697,1,0,0
0.80808081,0.97979798,1,2.7969349442047426e-10,0
0.80808081,0.98989899,1,0,0
0.80808081,1,1,3.05296651295639e-10,0
0.81818182,0,-1,3.0448217918088715e-10,0
0.81818182,0.01010101,-1,0,0
0.81818182,0.02020202,-1,3.9629246001426916e-10,0
0.81818182,0.03030303,-1,3.995451949845297e-9,0
0.81818182,0.04040404,-1,5.5567900754738285e-8,0
0.81818182,0.05050505,-1,2.1669440387146466e-7,0
0.81818182,0.06060606,-1,0,0
0.81818182,0.07070707,-1,0,0
0.81818182,0.08080808,-1,1.6158244208781982e-6,0
0.81818182,0.09090909,-1,1.2640868430025876e-6,0
0.81818182,0.1010101,-1,0,0
0.81818182,0.11111111,1,0,0
0.81818182,0.12121212,1,0,0
0.81818182,0.13131313,1,0,0
0.81818182,0.14141414,1,4.235002328641713e-7,0
0.81818182,0.15151515,1,1.909098432515748e-5,0
0.81818182,0.16161616,1,7.370126858586445e-6,0
0.81818182,0.17171717,1,4.814646730665118e-6,0
0.81818182,0.18181818,1,0,0
0.81818182,0.19191919,1,7.363643075223081e-7,0
0.81818182,0.2020202,1,0,0
0.81818182,0.21212121,1,1.0212148117716425e-6,0
0.81818182,0.22222222,1,0,0
0.81818182,0.23232323,1,6.316128681646661e-7,0
0.81818182,0.24242424,1,0,0
0.81818182,0.25252525,1,0,0
0.81818182,0.26262626,1,3.681121906993213e-7,0
0.81818182,0.27272727,1,2.8879967885586668e-8,0
0.81818182,0.28282828,1,0,0
0.81818182,0.29292929,1,0,0
0.81818182,0.3030303,1,0,0
0.81818182,0.31313131,1,0,0
0.81818182,0.32323232,1,4.438585871753276e-7,0
0.81818182,0.33333333,1,0,0
0.81818182,0.34343434,1,0,0
0.81818182,0.35353535,1,0,0
0.81818182,0.36363636,1,7.255973029316465e-8,0
0.81818182,0.37373737,1,2.9342808535659515e-8,0
0.81818182,0.38383838,1,3.2932225757065226e-8,0
0.81818182,0.39393939,1,0,0
0.81818182,0.4040404,1,4.9958918604708916e-8,0
0.81818182,0.41414141,1,0,0
0.81818182,0.42424242,1,0,0
0.81818182,0.43434343,1,0,0
0.81818182,0.44444444,1,0,0
0.81818182,0.45454545,1,4.506626308620199e-9,0
0.81818182,0.46464646,1,1.4789763478129104e-8,0
0.81818182,0.47474747,1,2.5316494410965178e-8,0
0.81818182,0.48484848,1,0,0
0.81818182,0.49494949,1,0,0
0.81818182,0.50505051,1,0,0
0.81818182,0.51515152,1,0,0
0.81818182,0.52525253,1,6.032751217178306e-9,0
0.81818182,0.53535354,1,8.824232031807642e-9,0
0.81818182,0.54545455,1,0,0
0.81818182,0.55555556,1,7.745111434086586e-9,0
0.81818182,0.56565657,1,0,0
0.81818182,0.57575758,1,1.0202519523027158e-8,0
0.81818182,0.58585859,1,7.104659650977035e-10,0
0.81818182,0.5959596,1,0,0
0.81818182,0.60606061,1,1.8149309563321448e-10,0
0.81818182,0.61616162,1,0,0
0.81818182,0.62626263,1,1.6297640760137844e-10,0
0.81818182,0.63636364,1,0,0
0.81818182,0.64646465,1,1.5444570199071863e-10,0
0.81818182,0.65656566,1,0,0
0.81818182,0.66666667,1,1.4959066835379398e-10,0
0.81818182,0.67676768,1,0,0
0.81818182,0.68686869,1,1.4682905411095292e-10,0
0.81818182,0.6969697,1,0,0
0.81818182,0.70707071,1,1.4558544092421744e-10,0
0.81818182,0.71717172,1,0,0
0.81818182,0.72727273,1,1.4562063890104226e-10,0
0.81818182,0.73737374,1,0,0
0.81818182,0.74747475,1,1.4683272356805222e-10,0
0.81818182,0.75757576,1,0,0
0.81818182,0.76767677,1,1.4919795617643338e-10,0
0.81818182,0.77777778,1,0,0
0.81818182,0.78787879,1,1.5274555296394819e-10,0
0.81818182,0.7979798,1,0,0
0.81818182,0.80808081,1,1.5753929931972e-10,0
0.81818182,0.81818182,1,0,0
0.81818182,0.82828283,1,1.636872508530007e-10,0
0.81818182,0.83838384,1,0,0
0.81818182,0.84848485,1,1.713261537375499e-10,0
0.81818182,0.85858586,1,0,0
0.81818182,0.86868687,1,1.8062463126369831e-10,0
0.81818182,0.87878788,1,0,0
0.81818182,0.88888889,1,1.917735714493385e-10,0
0.81818182,0.8989899,1,0,0
0.81818182,0.90909091,1,2.0496480434561983e-10,0
0.81818182,0.91919192,1,0,0
0.81818182,0.92929293,1,2.2033974988178163e-10,0
0.81818182,0.93939394,1,0,0
0.81818182,0.94949495,1,2.379041387362557e-10,0
0.81818182,0.95959596,1,0,0
0.81818182,0.96969697,1,2.5738147176601606e-10,0
0.81818182,0.97979798,1,0,0
0.81818182,0.98989899,1,2.7842327076921246e-10,0
0.81818182,1,1,0,0
0.82828283,0,-1,0,0
0.82828283,0.01010101,-1,3.1067917792837457e-10,0
0.82828283,0.02020202,-1,0,0
0.82828283,0.03030303,-1,0,0
0.82828283,0.04040404,-1,0,0
0.82828283,0.05050505,-1,0,0
0.82828283,0.06060606,-1,1.6486358449810723e-6,0
0.82828283,0.07070707,-1,3.2631430147375795e-6,0
0.82828283,0.08080808,-1,0,0
0.82828283,0.09090909,-1,0,0
0.82828283,0.1010101,-1,2.2066733313840815e-5,0
0.82828283,0.11111111,1,4.290200638934039e-5,0
0.82828283,0.12121212,1,1.3484526582760737e-5,0
0.82828283,0.13131313,1,2.2580797492992133e-6,0
0.82828283,0.14141414,1,0,0
0.82828283,0.15151515,1,0,0
0.82828283,0.16161616,1,0,0
0.82828283,0.17171717,1,0,0
0.82828283,0.18181818,1,3.5547924868296835e-6,0
0.82828283,0.19191919,1,0,0
0.82828283,0.2020202,1,6.494812566961628e-6,0
0.82828283,0.21212121,1,0,0
0.82828283,0.22222222,1,3.669437697681133e-7,0
0.82828283,0.23232323,1,0,0
0.82828283,0.24242424,1,6.218828926648712e-7,0
0.82828283,0.25252525,1,1.311468806306948e-7,0
0.82828283,0.26262626,1,0,0
0.82828283,0.27272727,1,0,0
0.82828283,0.28282828,1,2.977723017011159e-7,0
0.82828283,0.29292929,1,8.203835570839148e-8,0
0.82828283,0.3030303,1,4.243279593083571e-8,0
0.82828283,0.31313131,1,3.7810983200188276e-7,0
0.82828283,0.32323232,1,0,0
0.82828283,0.33333333,1,6.941063642784685e-8,0
0.82828283,0.34343434,1,3.647342129511344e-8,0
0.82828283,0.35353535,1,1.609037054706164e-7,0
0.82828283,0.36363636,1,0,0
0.82828283,0.37373737,1,0,0
0.82828283,0.38383838,1,0,0
0.82828283,0.39393939,1,2.6205011898960966e-8,0
0.82828283,0.4040404,1,0,0
0.82828283,0.41414141,1,6.952559526192429e-8,0
0.82828283,0.42424242,1,7.853516106303207e-9,0
0.82828283,0.43434343,1,1.788969376129712e-8,0
0.82828283,0.44444444,1,2.2585488592685723e-9,0
0.82828283,0.45454545,1,0,0
0.82828283,0.46464646,1,0,0
0.82828283,0.47474747,1,0,0
0.82828283,0.48484848,1,0,0
0.82828283,0.49494949,1,3.312976956993188e-9,0
0.82828283,0.50505051,1,2.495220267341551e-8,0
0.82828283,0.51515152,1,1.0261464544726596e-9,0
0.82828283,0.52525253,1,0,0
0.82828283,0.53535354,1,0,0
0.82828283,0.54545455,1,2.654160594858148e-8,0
0.82828283,0.55555556,1,0,0
0.82828283,0.56565657,1,1.025589579102086e-8,0
0.82828283,0.57575758,1,0,0
0.82828283,0.58585859,1,0,0
0.82828283,0.5959596,1,2.027456054522203e-10,0
0.82828283,0.60606061,1,0,0
0.82828283,0.61616162,1,1.6842912396401037e-10,0
0.82828283,0.62626263,1,0,0
0.82828283,0.63636364,1,1.5622080333354407e-10,0
0.82828283,0.64646465,1,0,0
0.82828283,0.65656566,1,1.497463790587142e-10,0
0.82828283,0.66666667,1,0,0
0.82828283,0.67676768,1,1.4595880422733908e-10,0
0.82828283,0.68686869,1,0,0
0.82828283,0.6969697,1,1.4390906222221802e-10,0
0.82828283,0.70707071,1,0,0
0.82828283,0.71717172,1,1.4321675357448216e-10,0
0.82828283,0.72727273,1,0,0
0.82828283,0.73737374,1,1.4372228011767796e-10,0
0.82828283,0.74747475,1,0,0
0.82828283,0.75757576,1,1.4535686165446928e-10,0
0.82828283,0.76767677,1,0,0
0.82828283,0.77777778,1,1.4812068202356422e-10,0
0.82828283,0.78787879,1,0,0
0.82828283,0.7979798,1,1.52052077289494e-10,0
0.82828283,0.80808081,1,0,0
0.82828283,0.81818182,1,1.572239824308014e-10,0
0.82828283,0.82828283,1,0,0
0.82828283,0.83838384,1,1.6374617984038498e-10,0
0.82828283,0.84848485,1,0,0
0.82828283,0.85858586,1,1.7175089698368008e-10,0
0.82828283,0.86868687,1,0,0
0.82828283,0.87878788,1,1.8138849784063438e-10,0
0.82828283,0.88888889,1,0,0
0.82828283,0.8989899,1,1.9281122155198616e-10,0
0.82828283,0.90909091,1,0,0
0.82828283,0.91919192,1,2.0613297281243948e-10,0
0.82828283,0.92929293,1,0,0
0.82828283,0.93939394,1,2.2134895507341935e-10,0
0.82828283,0.94949495,1,0,0
0.82828283,0.95959596,1,2.3819754206982904e-10,0
0.82828283,0.96969697,1,0,0
