Facilitator,Competitor,value,tip,sigma,cor
0.61616162,0.70707071,0,1,0.1,-1
0.61616162,0.71717172,2.032047690295258e-6,1,0.1,-1
0.61616162,0.72727273,0,1,0.1,-1
0.61616162,0.73737374,2.17128713151169e-6,1,0.1,-1
0.61616162,0.74747475,0,1,0.1,-1
0.61616162,0.75757576,2.3467224614215357e-6,1,0.1,-1
0.61616162,0.76767677,0,1,0.1,-1
0.61616162,0.77777778,2.5681480533988222e-6,1,0.1,-1
0.61616162,0.78787879,0,1,0.1,-1
0.61616162,0.7979798,2.8495605269352353e-6,1,0.1,-1
0.61616162,0.80808081,0,1,0.1,-1
0.61616162,0.81818182,3.2114547160432496e-6,1,0.1,-1
0.61616162,0.82828283,0,1,0.1,-1
0.61616162,0.83838384,3.6848069429485264e-6,1,0.1,-1
0.61616162,0.84848485,0,1,0.1,-1
0.61616162,0.85858586,4.318375566951716e-6,1,0.1,-1
0.61616162,0.86868687,0,1,0.1,-1
0.61616162,0.87878788,5.193052433631351e-6,1,0.1,-1
0.61616162,0.88888889,0,1,0.1,-1
0.61616162,0.8989899,6.452803431250232e-6,1,0.1,-1
0.61616162,0.90909091,0,1,0.1,-1
0.61616162,0.91919192,8.380455748738313e-6,1,0.1,-1
0.61616162,0.92929293,0,1,0.1,-1
0.61616162,0.93939394,1.1621903856143943e-5,1,0.1,-1
0.61616162,0.94949495,0,1,0.1,-1
0.61616162,0.95959596,1.808798934687843e-5,1,0.1,-1
0.61616162,0.96969697,0,1,0.1,-1
0.61616162,0.97979798,3.745782645331985e-5,1,0.1,-1
0.61616162,0.98989899,0,1,0.1,-1
0.61616162,1,3.4887153278435e-4,1,0.1,-1
0.62626263,0,0.00939571566311231,-1,0.1,-1
0.62626263,0.01010101,0.0208045661096428,1,0.1,-1
0.62626263,0.02020202,0.02995129869887323,1,0.1,-1
0.62626263,0.03030303,0.02902016223006287,1,0.1,-1
0.62626263,0.04040404,0.0384231594868059,1,0.1,-1
0.62626263,0.05050505,0.04467124745211951,1,0.1,-1
0.62626263,0.06060606,0.06277694729455854,1,0.1,-1
0.62626263,0.07070707,0.07004536703480553,1,0.1,-1
0.62626263,0.08080808,0.07728796916855533,1,0.1,-1
0.62626263,0.09090909,0.09406604407776058,1,0.1,-1
0.62626263,0.1010101,0.0968180631757572,1,0.1,-1
0.62626263,0.11111111,0.1278595087766214,1,0.1,-1
0.62626263,0.12121212,0.13098213539015205,1,0.1,-1
0.62626263,0.13131313,0.1349352649529388,1,0.1,-1
0.62626263,0.14141414,0.14714513124201664,1,0.1,-1
0.62626263,0.15151515,0.16234948243119002,1,0.1,-1
0.62626263,0.16161616,0.1794239109361477,1,0.1,-1
0.62626263,0.17171717,0.18964996905318723,1,0.1,-1
0.62626263,0.18181818,0.1920645429506671,1,0.1,-1
0.62626263,0.19191919,0.20735408545929768,1,0.1,-1
0.62626263,0.2020202,0.2139797878070381,1,0.1,-1
0.62626263,0.21212121,0.16869919727767882,1,0.1,-1
0.62626263,0.22222222,0.07521758976002803,1,0.1,-1
0.62626263,0.23232323,0.01762987748125096,1,0.1,-1
0.62626263,0.24242424,0.00182421794415801,1,0.1,-1
0.62626263,0.25252525,6.4748441908445645e-6,1,0.1,-1
0.62626263,0.26262626,9.047820037666688e-6,1,0.1,-1
0.62626263,0.27272727,7.633087076530388e-6,1,0.1,-1
0.62626263,0.28282828,4.0804823171807314e-5,1,0.1,-1
0.62626263,0.29292929,2.030039744792944e-5,1,0.1,-1
0.62626263,0.3030303,2.440333512435089e-5,1,0.1,-1
0.62626263,0.31313131,1.3346101044277248e-5,1,0.1,-1
0.62626263,0.32323232,1.729525175284721e-5,1,0.1,-1
0.62626263,0.33333333,8.77884471267869e-6,1,0.1,-1
0.62626263,0.34343434,1.62524480088333e-5,1,0.1,-1
0.62626263,0.35353535,6.105751513577218e-6,1,0.1,-1
0.62626263,0.36363636,4.342506782376176e-6,1,0.1,-1
0.62626263,0.37373737,0,1,0.1,-1
0.62626263,0.38383838,0,1,0.1,-1
0.62626263,0.39393939,1.8006096173053266e-6,1,0.1,-1
0.62626263,0.4040404,3.8985677266779815e-6,1,0.1,-1
0.62626263,0.41414141,0,1,0.1,-1
0.62626263,0.42424242,0,1,0.1,-1
0.62626263,0.43434343,0,1,0.1,-1
0.62626263,0.44444444,0,1,0.1,-1
0.62626263,0.45454545,0,1,0.1,-1
0.62626263,0.46464646,1.234759104185912e-6,1,0.1,-1
0.62626263,0.47474747,0,1,0.1,-1
0.62626263,0.48484848,9.333524828456064e-7,1,0.1,-1
0.62626263,0.49494949,0,1,0.1,-1
0.62626263,0.50505051,7.362321876485112e-7,1,0.1,-1
0.62626263,0.51515152,0,1,0.1,-1
0.62626263,0.52525253,8.156805062839112e-7,1,0.1,-1
0.62626263,0.53535354,0,1,0.1,-1
0.62626263,0.54545455,7.462682585071434e-7,1,0.1,-1
0.62626263,0.55555556,0,1,0.1,-1
0.62626263,0.56565657,6.977548047018445e-7,1,0.1,-1
0.62626263,0.57575758,0,1,0.1,-1
0.62626263,0.58585859,6.578580378516109e-7,1,0.1,-1
0.62626263,0.5959596,0,1,0.1,-1
0.62626263,0.60606061,6.243855127763709e-7,1,0.1,-1
0.62626263,0.61616162,0,1,0.1,-1
0.62626263,0.62626263,5.961210708619547e-7,1,0.1,-1
0.62626263,0.63636364,0,1,0.1,-1
0.62626263,0.64646465,5.720266039588751e-7,1,0.1,-1
0.62626263,0.65656566,0,1,0.1,-1
0.62626263,0.66666667,5.511649412937914e-7,1,0.1,-1
0.62626263,0.67676768,0,1,0.1,-1
0.62626263,0.68686869,5.326164736175088e-7,1,0.1,-1
0.62626263,0.6969697,0,1,0.1,-1
0.62626263,0.70707071,5.153853299361799e-7,1,0.1,-1
0.62626263,0.71717172,0,1,0.1,-1
0.62626263,0.72727273,4.982776498025032e-7,1,0.1,-1
0.62626263,0.73737374,0,1,0.1,-1
0.62626263,0.74747475,4.797249454554731e-7,1,0.1,-1
0.62626263,0.75757576,0,1,0.1,-1
0.62626263,0.76767677,4.575066554876717e-7,1,0.1,-1
0.62626263,0.77777778,0,1,0.1,-1
0.62626263,0.78787879,4.282880076100782e-7,1,0.1,-1
0.62626263,0.7979798,0,1,0.1,-1
0.62626263,0.80808081,3.8681106325597627e-7,1,0.1,-1
0.62626263,0.81818182,0,1,0.1,-1
0.62626263,0.82828283,3.244072925951969e-7,1,0.1,-1
0.62626263,0.83838384,0,1,0.1,-1
0.62626263,0.84848485,2.2610928011239655e-7,1,0.1,-1
0.62626263,0.85858586,0,1,0.1,-1
0.62626263,0.86868687,6.46638638102104e-8,1,0.1,-1
0.62626263,0.87878788,5.4624962206162316e-8,1,0.1,-1
0.62626263,0.88888889,0,1,0.1,-1
0.62626263,0.8989899,4.2632803642845833e-7,1,0.1,-1
0.62626263,0.90909091,0,1,0.1,-1
0.62626263,0.91919192,1.1307927050829393e-6,1,0.1,-1
0.62626263,0.92929293,0,1,0.1,-1
0.62626263,0.93939394,2.617970289153959e-6,1,0.1,-1
0.62626263,0.94949495,0,1,0.1,-1
0.62626263,0.95959596,6.419058977976988e-6,1,0.1,-1
0.62626263,0.96969697,0,1,0.1,-1
0.62626263,0.97979798,2.13371086853698e-5,1,0.1,-1
0.62626263,0.98989899,0,1,0.1,-1
0.62626263,1,3.220274767899e-4,1,0.1,-1
0.63636364,0,0.00946394446546292,-1,0.1,-1
0.63636364,0.01010101,0.02103283235409422,1,0.1,-1
0.63636364,0.02020202,0.02909562972171533,1,0.1,-1
0.63636364,0.03030303,0.02842211149095832,1,0.1,-1
0.63636364,0.04040404,0.03644926593029087,1,0.1,-1
0.63636364,0.05050505,0.04611963716170057,1,0.1,-1
0.63636364,0.06060606,0.05802027149943183,1,0.1,-1
0.63636364,0.07070707,0.07365931746618266,1,0.1,-1
0.63636364,0.08080808,0.0689179835745692,1,0.1,-1
0.63636364,0.09090909,0.09287206930292824,1,0.1,-1
0.63636364,0.1010101,0.0917674877735826,1,0.1,-1
0.63636364,0.11111111,0.10950699093267212,1,0.1,-1
0.63636364,0.12121212,0.12801816061790605,1,0.1,-1
0.63636364,0.13131313,0.1282272831269094,1,0.1,-1
0.63636364,0.14141414,0.13967626989613238,1,0.1,-1
0.63636364,0.15151515,0.16212765829732154,1,0.1,-1
0.63636364,0.16161616,0.16568280190829482,1,0.1,-1
0.63636364,0.17171717,0.1719535007419258,1,0.1,-1
0.63636364,0.18181818,0.19295568998063356,1,0.1,-1
0.63636364,0.19191919,0.2088480040608034,1,0.1,-1
0.63636364,0.2020202,0.18725361176016933,1,0.1,-1
0.63636364,0.21212121,0.09800449698357531,1,0.1,-1
0.63636364,0.22222222,0.02884099097274608,1,0.1,-1
0.63636364,0.23232323,0.00351185735853997,1,0.1,-1
0.63636364,0.24242424,1.0233529049373e-4,1,0.1,-1
0.63636364,0.25252525,2.004006943143679e-5,1,0.1,-1
0.63636364,0.26262626,0,1,0.1,-1
0.63636364,0.27272727,0,1,0.1,-1
0.63636364,0.28282828,0,1,0.1,-1
0.63636364,0.29292929,0,1,0.1,-1
0.63636364,0.3030303,0,1,0.1,-1
0.63636364,0.31313131,0,1,0.1,-1
0.63636364,0.32323232,0,1,0.1,-1
0.63636364,0.33333333,0,1,0.1,-1
0.63636364,0.34343434,0,1,0.1,-1
0.63636364,0.35353535,0,1,0.1,-1
0.63636364,0.36363636,0,1,0.1,-1
0.63636364,0.37373737,0,1,0.1,-1
0.63636364,0.38383838,2.403279968456218e-6,1,0.1,-1
0.63636364,0.39393939,0,1,0.1,-1
0.63636364,0.4040404,0,1,0.1,-1
0.63636364,0.41414141,2.2843181527321125e-7,1,0.1,-1
0.63636364,0.42424242,2.2740386962492923e-6,1,0.1,-1
0.63636364,0.43434343,2.07593354861757e-6,1,0.1,-1
0.63636364,0.44444444,1.725922904196864e-6,1,0.1,-1
0.63636364,0.45454545,6.638951339965615e-7,1,0.1,-1
0.63636364,0.46464646,5.647476416541509e-8,1,0.1,-1
0.63636364,0.47474747,0,1,0.1,-1
0.63636364,0.48484848,2.857953780331713e-7,1,0.1,-1
0.63636364,0.49494949,0,1,0.1,-1
0.63636364,0.50505051,4.1832227500719914e-7,1,0.1,-1
0.63636364,0.51515152,0,1,0.1,-1
0.63636364,0.52525253,2.8944112770545874e-7,1,0.1,-1
0.63636364,0.53535354,0,1,0.1,-1
0.63636364,0.54545455,3.184289985028954e-7,1,0.1,-1
0.63636364,0.55555556,0,1,0.1,-1
0.63636364,0.56565657,3.356332703276621e-7,1,0.1,-1
0.63636364,0.57575758,0,1,0.1,-1
0.63636364,0.58585859,3.520743855574438e-7,1,0.1,-1
0.63636364,0.5959596,0,1,0.1,-1
0.63636364,0.60606061,3.692141418810025e-7,1,0.1,-1
0.63636364,0.61616162,0,1,0.1,-1
0.63636364,0.62626263,3.8771562557258225e-7,1,0.1,-1
0.63636364,0.63636364,0,1,0.1,-1
0.63636364,0.64646465,4.0820067988533995e-7,1,0.1,-1
0.63636364,0.65656566,0,1,0.1,-1
0.63636364,0.66666667,4.3128757754402617e-7,1,0.1,-1
0.63636364,0.67676768,0,1,0.1,-1
0.63636364,0.68686869,4.576290162276564e-7,1,0.1,-1
0.63636364,0.6969697,0,1,0.1,-1
0.63636364,0.70707071,4.879448699853128e-7,1,0.1,-1
0.63636364,0.71717172,0,1,0.1,-1
0.63636364,0.72727273,5.230504667451896e-7,1,0.1,-1
0.63636364,0.73737374,0,1,0.1,-1
0.63636364,0.74747475,5.638777771987957e-7,1,0.1,-1
0.63636364,0.75757576,0,1,0.1,-1
0.63636364,0.76767677,6.114800437413859e-7,1,0.1,-1
0.63636364,0.77777778,0,1,0.1,-1
0.63636364,0.78787879,6.669955511229731e-7,1,0.1,-1
0.63636364,0.7979798,0,1,0.1,-1
0.63636364,0.80808081,7.315120029417699e-7,1,0.1,-1
0.63636364,0.81818182,0,1,0.1,-1
0.63636364,0.82828283,8.056892223699208e-7,1,0.1,-1
0.63636364,0.83838384,0,1,0.1,-1
0.63636364,0.84848485,8.887817853345582e-7,1,0.1,-1
0.63636364,0.85858586,0,1,0.1,-1
0.63636364,0.86868687,9.76103755063207e-7,1,0.1,-1
0.63636364,0.87878788,0,1,0.1,-1
0.63636364,0.88888889,1.0521535748978295e-6,1,0.1,-1
0.63636364,0.8989899,0,1,0.1,-1
0.63636364,0.90909091,1.0703286633599874e-6,1,0.1,-1
0.63636364,0.91919192,0,1,0.1,-1
0.63636364,0.92929293,8.843826087161944e-7,1,0.1,-1
0.63636364,0.93939394,0,1,0.1,-1
0.63636364,0.94949495,0,1,0.1,-1
0.63636364,0.95959596,1.365550348256761e-6,1,0.1,-1
0.63636364,0.96969697,0,1,0.1,-1
0.63636364,0.97979798,1.2551406869987858e-5,1,0.1,-1
0.63636364,0.98989899,0,1,0.1,-1
0.63636364,1,3.0356575263492e-4,1,0.1,-1
0.64646465,0,0.00938506936274809,-1,0.1,-1
0.64646465,0.01010101,0.02026690250312258,1,0.1,-1
0.64646465,0.02020202,0.02799286166203067,1,0.1,-1
0.64646465,0.03030303,0.02964240840953877,1,0.1,-1
0.64646465,0.04040404,0.0336869201051486,1,0.1,-1
0.64646465,0.05050505,0.04447677453530811,1,0.1,-1
0.64646465,0.06060606,0.0525118034885535,1,0.1,-1
0.64646465,0.07070707,0.07581461848568502,1,0.1,-1
0.64646465,0.08080808,0.06839484616322107,1,0.1,-1
0.64646465,0.09090909,0.08188176392056894,1,0.1,-1
0.64646465,0.1010101,0.10373125772182168,1,0.1,-1
0.64646465,0.11111111,0.0986839849366598,1,0.1,-1
0.64646465,0.12121212,0.11881766493234468,1,0.1,-1
0.64646465,0.13131313,0.14109780045966364,1,0.1,-1
0.64646465,0.14141414,0.14780475827397302,1,0.1,-1
0.64646465,0.15151515,0.15115947808832209,1,0.1,-1
0.64646465,0.16161616,0.1598028404006076,1,0.1,-1
0.64646465,0.17171717,0.1772968828339715,1,0.1,-1
0.64646465,0.18181818,0.19865733480818423,1,0.1,-1
0.64646465,0.19191919,0.19616006267991076,1,0.1,-1
0.64646465,0.2020202,0.12728956187155965,1,0.1,-1
0.64646465,0.21212121,0.04627563927331316,1,0.1,-1
0.64646465,0.22222222,0.0072058749266683,1,0.1,-1
0.64646465,0.23232323,2.145952284705e-4,1,0.1,-1
0.64646465,0.24242424,0,1,0.1,-1
0.64646465,0.25252525,0,1,0.1,-1
0.64646465,0.26262626,1.108918815680582e-6,1,0.1,-1
0.64646465,0.27272727,1.5209584279499924e-5,1,0.1,-1
0.64646465,0.28282828,3.57210800918935e-5,1,0.1,-1
0.64646465,0.29292929,2.3541499295701132e-5,1,0.1,-1
0.64646465,0.3030303,2.1275390964119368e-5,1,0.1,-1
0.64646465,0.31313131,1.5703607312975265e-5,1,0.1,-1
0.64646465,0.32323232,1.5456225361083398e-5,1,0.1,-1
0.64646465,0.33333333,1.0414874416705012e-5,1,0.1,-1
0.64646465,0.34343434,1.3633646537880752e-5,1,0.1,-1
0.64646465,0.35353535,7.968710647503486e-6,1,0.1,-1
0.64646465,0.36363636,2.970929918632237e-6,1,0.1,-1
0.64646465,0.37373737,2.4902357904466044e-8,1,0.1,-1
0.64646465,0.38383838,0,1,0.1,-1
0.64646465,0.39393939,2.8392941515960504e-6,1,0.1,-1
0.64646465,0.4040404,3.0405931894094353e-6,1,0.1,-1
0.64646465,0.41414141,0,1,0.1,-1
0.64646465,0.42424242,0,1,0.1,-1
0.64646465,0.43434343,0,1,0.1,-1
0.64646465,0.44444444,0,1,0.1,-1
0.64646465,0.45454545,0,1,0.1,-1
0.64646465,0.46464646,7.130187714057712e-7,1,0.1,-1
0.64646465,0.47474747,0,1,0.1,-1
0.64646465,0.48484848,4.748882581503106e-7,1,0.1,-1
0.64646465,0.49494949,0,1,0.1,-1
0.64646465,0.50505051,3.411983383479367e-7,1,0.1,-1
0.64646465,0.51515152,0,1,0.1,-1
0.64646465,0.52525253,4.683172349984943e-7,1,0.1,-1
0.64646465,0.53535354,0,1,0.1,-1
0.64646465,0.54545455,4.4133051884500676e-7,1,0.1,-1
0.64646465,0.55555556,0,1,0.1,-1
0.64646465,0.56565657,4.2944922426499946e-7,1,0.1,-1
0.64646465,0.57575758,0,1,0.1,-1
0.64646465,0.58585859,4.2238544139650003e-7,1,0.1,-1
0.64646465,0.5959596,0,1,0.1,-1
0.64646465,0.60606061,4.191298631440077e-7,1,0.1,-1
0.64646465,0.61616162,0,1,0.1,-1
0.64646465,0.62626263,4.195187894424635e-7,1,0.1,-1
0.64646465,0.63636364,0,1,0.1,-1
0.64646465,0.64646465,4.235158395431427e-7,1,0.1,-1
0.64646465,0.65656566,0,1,0.1,-1
0.64646465,0.66666667,4.3121155085827923e-7,1,0.1,-1
0.64646465,0.67676768,0,1,0.1,-1
0.64646465,0.68686869,4.428237078855091e-7,1,0.1,-1
0.64646465,0.6969697,0,1,0.1,-1
0.64646465,0.70707071,4.587059810887695e-7,1,0.1,-1
0.64646465,0.71717172,0,1,0.1,-1
0.64646465,0.72727273,4.793640332863447e-7,1,0.1,-1
0.64646465,0.73737374,0,1,0.1,-1
0.64646465,0.74747475,5.054776640189496e-7,1,0.1,-1
0.64646465,0.75757576,0,1,0.1,-1
0.64646465,0.76767677,5.379250898297272e-7,1,0.1,-1
0.64646465,0.77777778,0,1,0.1,-1
0.64646465,0.78787879,5.777981692020263e-7,1,0.1,-1
0.64646465,0.7979798,0,1,0.1,-1
0.64646465,0.80808081,6.263778486513161e-7,1,0.1,-1
0.64646465,0.81818182,0,1,0.1,-1
0.64646465,0.82828283,6.849863394108979e-7,1,0.1,-1
0.64646465,0.83838384,0,1,0.1,-1
0.64646465,0.84848485,7.544853310260891e-7,1,0.1,-1
0.64646465,0.85858586,0,1,0.1,-1
0.64646465,0.86868687,8.337520341967775e-7,1,0.1,-1
0.64646465,0.87878788,0,1,0.1,-1
0.64646465,0.88888889,9.150457715293216e-7,1,0.1,-1
0.64646465,0.8989899,0,1,0.1,-1
0.64646465,0.90909091,9.689804240068155e-7,1,0.1,-1
0.64646465,0.91919192,0,1,0.1,-1
0.64646465,0.92929293,8.892586454386731e-7,1,0.1,-1
0.64646465,0.93939394,0,1,0.1,-1
0.64646465,0.94949495,2.4145954793368674e-7,1,0.1,-1
0.64646465,0.95959596,8.105420491759219e-7,1,0.1,-1
0.64646465,0.96969697,0,1,0.1,-1
0.64646465,0.97979798,1.0797971553251395e-5,1,0.1,-1
0.64646465,0.98989899,0,1,0.1,-1
0.64646465,1,2.972311072713e-4,1,0.1,-1
0.65656566,0,0.00938341163064646,-1,0.1,-1
0.65656566,0.01010101,0.02014108246162977,1,0.1,-1
0.65656566,0.02020202,0.027071739193973,1,0.1,-1
0.65656566,0.03030303,0.02965535570130906,1,0.1,-1
0.65656566,0.04040404,0.03207458394879339,1,0.1,-1
0.65656566,0.05050505,0.04557362754619488,1,0.1,-1
0.65656566,0.06060606,0.05107215235797367,1,0.1,-1
0.65656566,0.07070707,0.07484780950364006,1,0.1,-1
0.65656566,0.08080808,0.07460952224076355,1,0.1,-1
0.65656566,0.09090909,0.06781872575022214,1,0.1,-1
0.65656566,0.1010101,0.09660854565262354,1,0.1,-1
0.65656566,0.11111111,0.1111967214924629,1,0.1,-1
0.65656566,0.12121212,0.11083233509294456,1,0.1,-1
0.65656566,0.13131313,0.12771628002865426,1,0.1,-1
0.65656566,0.14141414,0.1408003803262251,1,0.1,-1
0.65656566,0.15151515,0.14651503999626106,1,0.1,-1
0.65656566,0.16161616,0.162967249346696,1,0.1,-1
0.65656566,0.17171717,0.183511297603858,1,0.1,-1
0.65656566,0.18181818,0.19308450942805527,1,0.1,-1
0.65656566,0.19191919,0.15200199667515177,1,0.1,-1
0.65656566,0.2020202,0.06796934147415988,1,0.1,-1
0.65656566,0.21212121,0.0146248801660175,1,0.1,-1
0.65656566,0.22222222,8.0090672713455e-4,1,0.1,-1
0.65656566,0.23232323,3.010585265396996e-6,1,0.1,-1
0.65656566,0.24242424,2.929651869311918e-5,1,0.1,-1
0.65656566,0.25252525,0,1,0.1,-1
0.65656566,0.26262626,5.989917441756188e-6,1,0.1,-1
0.65656566,0.27272727,0,1,0.1,-1
0.65656566,0.28282828,0,1,0.1,-1
0.65656566,0.29292929,0,1,0.1,-1
0.65656566,0.3030303,0,1,0.1,-1
0.65656566,0.31313131,0,1,0.1,-1
0.65656566,0.32323232,0,1,0.1,-1
0.65656566,0.33333333,0,1,0.1,-1
0.65656566,0.34343434,0,1,0.1,-1
0.65656566,0.35353535,0,1,0.1,-1
0.65656566,0.36363636,0,1,0.1,-1
0.65656566,0.37373737,0,1,0.1,-1
0.65656566,0.38383838,2.9923915963365744e-6,1,0.1,-1
0.65656566,0.39393939,0,1,0.1,-1
0.65656566,0.4040404,0,1,0.1,-1
0.65656566,0.41414141,0,1,0.1,-1
0.65656566,0.42424242,2.614577736057555e-6,1,0.1,-1
0.65656566,0.43434343,1.7721865653356872e-6,1,0.1,-1
0.65656566,0.44444444,1.952712654147604e-6,1,0.1,-1
0.65656566,0.45454545,4.274212493541541e-7,1,0.1,-1
0.65656566,0.46464646,2.3999489149169053e-7,1,0.1,-1
0.65656566,0.47474747,0,1,0.1,-1
0.65656566,0.48484848,4.246164676767028e-7,1,0.1,-1
0.65656566,0.49494949,0,1,0.1,-1
0.65656566,0.50505051,5.113517710839233e-7,1,0.1,-1
0.65656566,0.51515152,0,1,0.1,-1
0.65656566,0.52525253,3.504566581426616e-7,1,0.1,-1
0.65656566,0.53535354,0,1,0.1,-1
0.65656566,0.54545455,3.5242419062626597e-7,1,0.1,-1
0.65656566,0.55555556,0,1,0.1,-1
0.65656566,0.56565657,3.47523889911372e-7,1,0.1,-1
0.65656566,0.57575758,0,1,0.1,-1
0.65656566,0.58585859,3.450527566940309e-7,1,0.1,-1
0.65656566,0.5959596,0,1,0.1,-1
0.65656566,0.60606061,3.4558308404939453e-7,1,0.1,-1
0.65656566,0.61616162,0,1,0.1,-1
0.65656566,0.62626263,3.4909907765268146e-7,1,0.1,-1
0.65656566,0.63636364,0,1,0.1,-1
0.65656566,0.64646465,3.556955747853863e-7,1,0.1,-1
0.65656566,0.65656566,0,1,0.1,-1
0.65656566,0.66666667,3.6557524230147466e-7,1,0.1,-1
0.65656566,0.67676768,0,1,0.1,-1
0.65656566,0.68686869,3.7906146465047643e-7,1,0.1,-1
0.65656566,0.6969697,0,1,0.1,-1
0.65656566,0.70707071,3.966195564657938e-7,1,0.1,-1
0.65656566,0.71717172,0,1,0.1,-1
0.65656566,0.72727273,4.188879401040069e-7,1,0.1,-1
0.65656566,0.73737374,0,1,0.1,-1
0.65656566,0.74747475,4.467216083873016e-7,1,0.1,-1
0.65656566,0.75757576,0,1,0.1,-1
0.65656566,0.76767677,4.812497841247598e-7,1,0.1,-1
0.65656566,0.77777778,0,1,0.1,-1
0.65656566,0.78787879,5.23946968145772e-7,1,0.1,-1
0.65656566,0.7979798,0,1,0.1,-1
0.65656566,0.80808081,5.767064933984046e-7,1,0.1,-1
0.65656566,0.81818182,0,1,0.1,-1
0.65656566,0.82828283,6.418731846103754e-7,1,0.1,-1
0.65656566,0.83838384,0,1,0.1,-1
0.65656566,0.84848485,7.220899259753111e-7,1,0.1,-1
0.65656566,0.85858586,0,1,0.1,-1
0.65656566,0.86868687,8.194838168634533e-7,1,0.1,-1
0.65656566,0.87878788,0,1,0.1,-1
0.65656566,0.88888889,9.325774535057008e-7,1,0.1,-1
0.65656566,0.8989899,0,1,0.1,-1
0.65656566,0.90909091,1.0449005799216591e-6,1,0.1,-1
0.65656566,0.91919192,0,1,0.1,-1
0.65656566,0.92929293,1.079213474445595e-6,1,0.1,-1
0.65656566,0.93939394,0,1,0.1,-1
0.65656566,0.94949495,6.746148075279734e-7,1,0.1,-1
0.65656566,0.95959596,1.513002219112991e-7,1,0.1,-1
0.65656566,0.96969697,0,1,0.1,-1
0.65656566,0.97979798,9.139295576470997e-6,1,0.1,-1
0.65656566,0.98989899,0,1,0.1,-1
0.65656566,1,2.9163470405997e-4,1,0.1,-1
0.66666667,0,0.00935295172495103,-1,0.1,-1
0.66666667,0.01010101,0.02103897682959595,1,0.1,-1
0.66666667,0.02020202,0.02726905372619221,1,0.1,-1
0.66666667,0.03030303,0.03124131330095342,1,0.1,-1
0.66666667,0.04040404,0.03060029962411951,1,0.1,-1
0.66666667,0.05050505,0.0459505945137116,1,0.1,-1
0.66666667,0.06060606,0.04908262088669649,1,0.1,-1
0.66666667,0.07070707,0.06589076203942293,1,0.1,-1
0.66666667,0.08080808,0.08745378187677605,1,0.1,-1
0.66666667,0.09090909,0.07186913906166305,1,0.1,-1
0.66666667,0.1010101,0.07361366539260814,1,0.1,-1
0.66666667,0.11111111,0.10495096915384584,1,0.1,-1
0.66666667,0.12121212,0.12038836014578702,1,0.1,-1
0.66666667,0.13131313,0.1275651763796653,1,0.1,-1
0.66666667,0.14141414,0.13307386417257744,1,0.1,-1
0.66666667,0.15151515,0.14574672101891092,1,0.1,-1
0.66666667,0.16161616,0.1712227543605884,1,0.1,-1
0.66666667,0.17171717,0.18269336492102511,1,0.1,-1
0.66666667,0.18181818,0.1716720071790914,1,0.1,-1
0.66666667,0.19191919,0.09117275933555172,1,0.1,-1
0.66666667,0.2020202,0.02349828259272876,1,0.1,-1
0.66666667,0.21212121,0.00156961467435364,1,0.1,-1
0.66666667,0.22222222,0,1,0.1,-1
0.66666667,0.23232323,5.704022001554379e-6,1,0.1,-1
0.66666667,0.24242424,0,1,0.1,-1
0.66666667,0.25252525,6.9813521092189745e-6,1,0.1,-1
0.66666667,0.26262626,0,1,0.1,-1
0.66666667,0.27272727,2.6093278198921333e-5,1,0.1,-1
0.66666667,0.28282828,2.8207530499607892e-5,1,0.1,-1
0.66666667,0.29292929,2.951670720767936e-5,1,0.1,-1
0.66666667,0.3030303,1.5940239486383947e-5,1,0.1,-1
0.66666667,0.31313131,2.026583211818789e-5,1,0.1,-1
0.66666667,0.32323232,1.1915596801150486e-5,1,0.1,-1
0.66666667,0.33333333,1.3797330819754097e-5,1,0.1,-1
0.66666667,0.34343434,9.714106429653668e-6,1,0.1,-1
0.66666667,0.35353535,1.1201638309590578e-5,1,0.1,-1
0.66666667,0.36363636,3.561497216892917e-7,1,0.1,-1
0.66666667,0.37373737,2.499682049909779e-6,1,0.1,-1
0.66666667,0.38383838,0,1,0.1,-1
0.66666667,0.39393939,4.926535165958512e-6,1,0.1,-1
0.66666667,0.4040404,1.235816809150947e-6,1,0.1,-1
0.66666667,0.41414141,7.287601302117253e-7,1,0.1,-1
0.66666667,0.42424242,0,1,0.1,-1
0.66666667,0.43434343,0,1,0.1,-1
0.66666667,0.44444444,0,1,0.1,-1
0.66666667,0.45454545,0,1,0.1,-1
0.66666667,0.46464646,0,1,0.1,-1
0.66666667,0.47474747,7.408341218079054e-7,1,0.1,-1
0.66666667,0.48484848,0,1,0.1,-1
0.66666667,0.49494949,5.727208294825647e-7,1,0.1,-1
0.66666667,0.50505051,0,1,0.1,-1
0.66666667,0.51515152,6.073666599803574e-7,1,0.1,-1
0.66666667,0.52525253,0,1,0.1,-1
0.66666667,0.53535354,4.855807328141282e-7,1,0.1,-1
0.66666667,0.54545455,0,1,0.1,-1
0.66666667,0.55555556,4.601590569848213e-7,1,0.1,-1
0.66666667,0.56565657,0,1,0.1,-1
0.66666667,0.57575758,4.260025298719939e-7,1,0.1,-1
0.66666667,0.58585859,0,1,0.1,-1
0.66666667,0.5959596,3.970630397020614e-7,1,0.1,-1
0.66666667,0.60606061,0,1,0.1,-1
0.66666667,0.61616162,3.7225415344437354e-7,1,0.1,-1
0.66666667,0.62626263,0,1,0.1,-1
0.66666667,0.63636364,3.507448481059328e-7,1,0.1,-1
